INDEX,A
310,-33.854
311,-32.497
312,-36.239
313,-32.859
314,-32.493
315,-32.164
316,-33.179
317,-32.969
318,-35.287
319,-33.562
320,-33.905
321,-34.024
322,-32.741
323,-34.430
324,-33.165
325,-33.425
326,-32.496
327,-33.804
328,-33.925
329,-33.060
330,-34.564
331,-33.619
332,-32.468
333,-32.999
334,-32.973
335,-31.364
336,-33.954
337,-32.946
338,-34.791
339,-37.403
340,-33.751
341,-32.432
342,-31.287
343,-32.240
344,-31.754
345,-32.029
346,-32.070
347,-32.452
348,-32.988
349,-33.858
350,-32.232
351,-31.807
352,-32.410
353,-32.562
354,-32.148
355,-31.248
356,-32.249
357,-32.514
358,-31.558
359,-32.782
360,-31.769
361,-32.309
362,-32.764
363,-30.952
364,-31.452
365,-31.406
366,-31.884
367,-32.154
368,-32.605
369,-31.349
370,-31.552
371,-31.616
372,-32.880
373,-31.873
374,-32.139
375,-33.352
376,-32.852
377,-31.282
378,-32.829
379,-33.971
380,-32.171
381,-33.953
382,-31.995
383,-32.747
384,-33.425
385,-33.793
386,-33.402
387,-33.486
388,-32.890
389,-34.271
390,-32.098
391,-33.371
392,-32.368
393,-32.438
394,-32.851
395,-33.177
396,-33.291
397,-33.158
398,-32.832
399,-32.856
400,-32.976
401,-32.916
402,-32.583
403,-32.403
404,-33.077
405,-32.203
406,-31.811
407,-30.894
408,-31.317
409,-29.958
410,-29.834
411,-29.350
412,-28.884
413,-28.159
414,-27.603
415,-27.015
416,-26.404
417,-25.892
418,-25.414
419,-24.935
420,-24.582
421,-24.367
422,-24.006
423,-23.775
424,-23.723
425,-23.497
426,-23.547
427,-23.526
428,-23.544
429,-23.676
430,-23.928
431,-24.152
432,-24.496
433,-24.832
434,-25.135
435,-25.608
436,-25.865
437,-26.341
438,-26.734
439,-27.071
440,-27.507
441,-27.950
442,-27.982
443,-28.294
444,-27.977
445,-28.148
446,-28.314
447,-28.285
448,-28.417
449,-28.422
450,-28.447
451,-28.691
452,-28.519
453,-28.625
454,-28.519
455,-28.618
456,-28.579
457,-28.574
458,-28.721
459,-28.803
460,-28.786
461,-28.883
462,-29.011
463,-29.077
464,-29.367
465,-29.313
466,-29.193
467,-29.276
468,-29.366
469,-29.252
470,-29.274
471,-29.447
472,-29.413
473,-29.502
474,-29.474
475,-29.598
476,-29.445
477,-29.419
478,-29.658
479,-29.624
480,-29.598
481,-29.679
482,-29.665
483,-29.703
484,-29.503
485,-29.743
486,-29.794
487,-29.634
488,-29.753
489,-29.805
490,-29.708
491,-29.913
492,-29.735
493,-29.868
494,-30.012
495,-29.837
496,-29.819
497,-29.870
498,-29.831
499,-29.685
500,-29.884
501,-29.956
502,-29.930
503,-30.105
504,-30.009
505,-30.123
506,-30.026
507,-30.049
508,-29.924
509,-30.045
510,-29.977
511,-30.358
512,-29.968
513,-29.951
514,-30.263
515,-30.193
516,-30.168
517,-30.254
518,-30.422
519,-30.372
520,-30.314
521,-30.430
522,-30.435
523,-30.519
524,-30.558
525,-30.549
526,-30.267
527,-30.538
528,-30.393
529,-30.716
530,-30.406
531,-30.408
532,-30.327
533,-30.482
534,-30.519
535,-30.416
536,-30.648
537,-30.570
538,-30.577
539,-30.738
540,-30.760
541,-30.901
542,-30.790
543,-30.880
544,-31.057
545,-30.759
546,-30.969
547,-30.854
548,-30.761
549,-30.638
550,-30.590
551,-30.737
552,-30.695
553,-30.653
554,-30.830
555,-30.901
556,-30.898
557,-30.804
558,-31.002
559,-30.951
560,-31.113
561,-30.971
562,-31.139
563,-31.201
564,-31.182
565,-31.255
566,-31.153
567,-31.249
568,-31.145
569,-31.035
570,-30.876
571,-31.247
572,-31.015
573,-31.071
574,-31.071
575,-31.017
576,-31.167
577,-31.079
578,-31.173
579,-31.446
580,-31.419
581,-31.233
582,-31.444
583,-31.387
584,-31.377
585,-31.440
586,-31.447
587,-31.356
588,-31.216
589,-31.384
590,-31.311
591,-31.416
592,-31.183
593,-31.362
594,-31.276
595,-31.457
596,-31.416
597,-31.338
598,-31.157
599,-31.161
600,-31.329
601,-31.175
602,-31.251
603,-31.200
604,-31.059
605,-31.315
606,-31.121
607,-31.111
608,-31.249
609,-31.285
610,-31.342
611,-31.165
612,-31.345
613,-31.222
614,-31.270
615,-31.257
616,-31.243
617,-31.153
618,-31.369
619,-31.478
620,-31.421
621,-31.587
622,-31.341
623,-31.471
624,-31.491
625,-31.526
626,-31.583
627,-31.493
628,-31.495
629,-31.655
630,-31.446
631,-31.529
632,-31.412
633,-31.442
634,-31.199
635,-31.253
636,-31.343
637,-31.517
638,-31.100
639,-31.194
640,-31.121
641,-30.936
642,-31.189
643,-31.063
644,-31.300
645,-30.986
646,-31.131
647,-31.191
648,-31.125
649,-31.134
650,-31.135
651,-31.344
652,-31.221
653,-31.328
654,-31.180
655,-31.187
656,-30.980
657,-30.926
658,-30.934
659,-30.900
660,-30.739
661,-30.731
662,-30.856
663,-30.687
664,-30.520
665,-30.593
666,-30.613
667,-30.704
668,-30.625
669,-30.521
670,-30.500
671,-30.419
672,-30.525
673,-30.445
674,-30.381
675,-30.413
676,-30.551
677,-30.335
678,-30.586
679,-30.380
680,-30.439
681,-30.463
682,-30.249
683,-30.379
684,-30.306
685,-30.306
686,-30.301
687,-30.288
688,-30.133
689,-30.212
690,-30.177
691,-30.219
692,-30.024
693,-30.067
694,-29.817
695,-30.084
696,-30.165
697,-30.167
698,-30.194
699,-30.225
700,-30.400
701,-30.246
702,-30.440
703,-30.212
704,-30.496
705,-30.339
706,-30.512
707,-30.560
708,-30.486
709,-30.682
710,-30.712
711,-30.659
712,-30.697
713,-30.563
714,-30.706
715,-30.736
716,-30.690
717,-30.560
718,-30.697
719,-30.574
720,-30.456
721,-30.424
722,-30.587
723,-30.642
724,-30.632
725,-30.495
726,-30.617
727,-30.761
728,-30.817
729,-30.650
730,-31.020
731,-30.699
732,-30.921
733,-30.780
734,-30.866
735,-31.217
736,-31.207
737,-31.211
738,-31.256
739,-31.177
740,-31.488
741,-31.328
742,-31.341
743,-31.250
744,-31.404
745,-31.365
746,-31.419
747,-31.710
748,-31.601
749,-31.465
750,-31.771
751,-31.573
752,-32.007
753,-31.857
754,-31.766
755,-31.845
756,-32.319
757,-32.150
758,-32.050
759,-32.020
760,-32.368
761,-32.376
762,-32.297
763,-32.384
764,-32.393
765,-32.757
766,-32.582
767,-32.998
768,-32.786
769,-33.069
770,-32.580
771,-32.657
772,-32.668
773,-32.952
774,-32.749
775,-32.729
776,-32.526
777,-33.014
778,-32.687
779,-32.761
780,-32.915
781,-33.125
782,-33.007
783,-32.793
784,-32.808
785,-32.749
786,-32.832
787,-32.714
788,-32.881
789,-33.030
790,-32.787
791,-32.770
792,-32.960
793,-33.192
794,-33.184
795,-32.897
796,-33.055
797,-32.764
798,-32.855
799,-32.593
800,-32.398
801,-32.495
802,-32.668
803,-32.191
804,-32.065
805,-32.102
806,-31.826
807,-32.019
808,-31.600
809,-31.746
810,-31.536
811,-31.561
812,-31.353
813,-31.442
814,-31.128
815,-31.197
816,-30.782
817,-31.002
818,-30.740
819,-30.735
820,-30.863
821,-30.893
822,-30.896
823,-30.726
824,-30.782
825,-30.796
826,-30.556
827,-30.705
828,-30.496
829,-30.507
830,-30.564
831,-30.455
832,-30.392
833,-30.354
834,-30.570
835,-30.426
836,-30.691
837,-30.477
838,-30.249
839,-30.257
840,-30.176
841,-30.189
842,-30.385
843,-30.378
844,-30.181
845,-30.146
846,-30.508
847,-30.226
848,-30.229
849,-30.189
850,-30.430
851,-30.004
852,-30.268
853,-30.082
854,-30.057
855,-30.338
856,-30.208
857,-30.352
858,-30.302
859,-30.120
860,-30.269
861,-30.346
862,-30.054
863,-30.248
864,-30.254
865,-30.368
866,-30.157
867,-30.178
868,-30.105
869,-30.283
870,-30.303
871,-30.049
872,-30.139
873,-30.103
874,-30.011
875,-29.968
876,-30.130
877,-30.176
878,-29.988
879,-30.167
880,-30.310
881,-30.138
882,-29.806
883,-30.007
884,-30.187
885,-30.300
886,-30.355
887,-30.064
888,-30.198
889,-30.392
890,-30.045
891,-30.008
892,-30.131
893,-30.315
894,-29.812
895,-29.879
896,-29.996
897,-30.137
898,-30.172
899,-30.654
900,-30.499
901,-30.722
902,-30.638
903,-30.452
904,-30.492
905,-30.666
906,-30.412
907,-30.695
908,-30.562
909,-30.378
910,-30.933
911,-30.976
912,-30.462
913,-30.702
914,-30.671
915,-30.652
916,-31.046
917,-30.924
918,-31.293
919,-31.166
920,-31.080
921,-31.005
922,-31.137
923,-30.963
924,-31.052
925,-30.933
926,-31.156
927,-30.982
928,-30.716
929,-30.418
930,-30.646
931,-31.127
932,-30.463
933,-30.628
934,-30.978
935,-30.459
936,-30.439
937,-30.816
938,-30.994
939,-30.815
940,-30.916
941,-30.803
942,-30.914
943,-30.755
944,-31.200
945,-30.692
946,-30.946
947,-30.361
948,-30.358
949,-30.358
950,-30.667
951,-30.939
952,-30.776
953,-31.142
954,-31.692
955,-31.191
956,-31.239
957,-31.276
958,-31.088
959,-31.506
960,-31.527
961,-30.906
962,-31.252
963,-31.053
964,-31.310
965,-31.887
966,-31.283
967,-31.498
968,-31.555
969,-31.313
970,-31.582
971,-31.745
972,-31.602
973,-31.627
974,-31.672
975,-31.969
976,-31.772
977,-31.290
978,-31.525
979,-31.761
980,-31.947
981,-32.442
982,-32.125
983,-32.152
984,-31.827
985,-31.521
986,-31.744
987,-31.944
988,-31.357
989,-31.777
990,-31.568
991,-31.353
992,-32.113
993,-31.514
994,-30.969
995,-31.626
996,-31.119
997,-31.127
998,-30.627
999,-30.837
1000,-30.649
1001,-31.318


