INDEX,A
544,-31.546
545,-31.721
546,-31.510
547,-31.421
548,-31.463
549,-31.515
550,-31.463
551,-31.595
552,-31.538
553,-31.595
554,-31.444
555,-31.771
556,-31.412
557,-31.850
558,-31.700
559,-31.922
560,-31.915
561,-31.760
562,-31.928
563,-31.988
564,-31.883
565,-32.058
566,-31.844
567,-31.826
568,-31.644
569,-31.699
570,-31.902
571,-31.680
572,-31.741
573,-32.036
574,-32.069
575,-31.740
576,-31.796
577,-31.898
578,-32.166
579,-31.876
580,-31.874
581,-32.161
582,-32.108
583,-32.255
584,-31.936
585,-32.172
586,-31.870
587,-32.058
588,-31.921
589,-32.203
590,-32.084
591,-32.132
592,-31.900
593,-31.925
594,-31.994
595,-31.946
596,-31.891
597,-32.073
598,-31.897
599,-31.951
600,-31.936
601,-32.085
602,-31.809
603,-32.006
604,-31.974
605,-31.877
606,-31.948
607,-31.955
608,-31.756
609,-31.815
610,-31.930
611,-32.034
612,-31.836
613,-31.790
614,-31.587
615,-31.816
616,-31.822
617,-32.089
618,-31.759
619,-31.934
620,-32.263
621,-32.108
622,-32.350
623,-32.275
624,-32.160
625,-32.220
626,-31.964
627,-32.124
628,-32.081
629,-32.324
630,-31.949
631,-32.045
632,-32.085
633,-31.731
634,-31.935
635,-31.914
636,-31.855
637,-31.871
638,-32.058
639,-31.829
640,-31.833
641,-31.691
642,-31.626
643,-31.794
644,-31.932
645,-31.966
646,-32.060
647,-31.803
648,-32.068
649,-31.844
650,-31.956
651,-31.749
652,-31.963
653,-31.771
654,-31.742
655,-31.874
656,-31.766
657,-31.815
658,-31.751
659,-31.590
660,-31.478
661,-31.455
662,-31.510
663,-31.448
664,-31.394
665,-31.415
666,-31.191
667,-31.091
668,-31.342
669,-31.089
670,-31.302
671,-31.414
672,-31.207
673,-31.166
674,-31.246
675,-31.201
676,-31.042
677,-31.210
678,-31.192
679,-31.149
680,-31.288
681,-31.193
682,-31.266
683,-31.009
684,-31.023
685,-31.012
686,-31.038
687,-31.065
688,-30.886
689,-30.998
690,-30.666
691,-30.841
692,-30.727
693,-30.793
694,-30.979
695,-30.837
696,-30.900
697,-31.139
698,-31.054
699,-30.849
700,-31.114
701,-31.032
702,-31.401
703,-31.288
704,-31.318
705,-31.415
706,-31.253
707,-31.349
708,-31.325
709,-31.497
710,-31.499
711,-31.396
712,-31.603
713,-31.599
714,-31.625
715,-31.384
716,-31.209
717,-31.545
718,-31.469
719,-31.356
720,-31.454
721,-31.503
722,-31.300
723,-31.360
724,-31.415
725,-31.481
726,-31.374
727,-31.372
728,-31.681
729,-31.516
730,-31.779
731,-31.677
732,-31.869
733,-31.593
734,-31.885
735,-31.992
736,-32.352
737,-32.163
738,-32.411
739,-32.241
740,-32.292
741,-32.643
742,-32.574
743,-32.472
744,-32.788
745,-32.694
746,-32.553
747,-33.142
748,-32.799
749,-32.897
750,-32.899
751,-32.926
752,-33.245
753,-33.236
754,-33.401
755,-33.054
756,-33.300
757,-33.508
758,-33.628
759,-33.764
760,-33.589
761,-33.702
762,-33.557
763,-34.140
764,-33.862
765,-34.016
766,-34.022
767,-34.104
768,-34.216
769,-34.358
770,-34.519
771,-34.434
772,-34.191
773,-34.675
774,-33.981
775,-34.288
776,-34.118
777,-34.157
778,-34.249
779,-34.316
780,-34.541
781,-34.536
782,-34.196
783,-34.046
784,-34.446
785,-34.247
786,-34.227
787,-33.869
788,-34.492
789,-34.296
790,-34.160
791,-33.859
792,-34.421
793,-34.438
794,-33.867
795,-34.406
796,-34.553
797,-34.352
798,-34.011
799,-33.687
800,-33.615
801,-33.466
802,-33.791
803,-33.137
804,-33.096
805,-33.492
806,-33.003
807,-33.122
808,-32.864
809,-32.697
810,-32.806
811,-32.620
812,-32.412
813,-32.278
814,-32.079
815,-32.152
816,-32.068
817,-31.921
818,-31.778
819,-31.727
820,-31.857
821,-31.842
822,-31.821
823,-31.630
824,-31.367
825,-31.592
826,-31.283
827,-31.147
828,-31.560
829,-31.382
830,-31.213
831,-31.260
832,-31.073
833,-31.262
834,-31.157
835,-31.247
836,-31.442
837,-31.266
838,-31.120
839,-31.096
840,-31.200
841,-31.151
842,-30.847
843,-31.062
844,-31.175
845,-30.953
846,-30.870
847,-30.903
848,-30.911
849,-31.001
850,-31.150
851,-30.794
852,-31.115
853,-30.873
854,-31.021
855,-30.947
856,-31.180
857,-31.002
858,-30.928
859,-30.890
860,-31.150
861,-31.053
862,-31.195
863,-31.010
864,-31.074
865,-31.147
866,-30.978
867,-30.873
868,-31.040
869,-30.726
870,-31.027
871,-31.270
872,-30.687
873,-31.092
874,-30.856
875,-31.151
876,-30.769
877,-31.046
878,-30.958
879,-31.096
880,-30.693
881,-30.755
882,-30.850
883,-31.020
884,-30.620
885,-30.971
886,-31.069
887,-31.279
888,-31.069
889,-31.163
890,-31.104
891,-31.059
892,-31.051
893,-31.148
894,-30.909
895,-31.138
896,-31.084
897,-31.264
898,-31.148
899,-31.515
900,-31.259
901,-31.644
902,-31.442
903,-31.338
904,-31.371
905,-31.239
906,-31.730
907,-31.387
908,-31.678
909,-31.529
910,-31.401
911,-31.541
912,-31.597
913,-32.041
914,-31.827
915,-31.830
916,-31.926
917,-31.494
918,-32.082
919,-31.728
920,-31.671
921,-31.698
922,-31.656
923,-31.923
924,-31.810
925,-32.219
926,-31.580
927,-32.059
928,-31.517
929,-31.610
930,-31.878
931,-31.887
932,-31.725
933,-31.608
934,-31.738
935,-31.842
936,-31.693
937,-31.332
938,-31.560
939,-31.928
940,-31.687
941,-31.266
942,-31.852
943,-32.030
944,-31.413
945,-31.921
946,-31.635
947,-31.805
948,-31.755
949,-31.600
950,-31.792
951,-31.948
952,-32.260
953,-32.478
954,-32.263
955,-32.537
956,-32.888
957,-31.930
958,-32.355
959,-32.087
960,-32.434
961,-31.966
962,-32.537
963,-32.558
964,-32.507
965,-32.307
966,-32.330
967,-33.007
968,-33.255
969,-33.244
970,-32.336
971,-32.612
972,-32.827
973,-32.585
974,-32.974
975,-33.701
976,-33.010
977,-32.994
978,-32.746
979,-33.312
980,-32.709
981,-33.022
982,-33.030
983,-33.004
984,-32.700
985,-32.536
986,-33.062
987,-32.277
988,-32.504
989,-33.036
990,-32.224
991,-32.478
992,-32.218
993,-32.224
994,-32.528
995,-32.086
996,-31.957
997,-32.801
998,-31.468
999,-32.434
1000,-31.926
1001,-31.831
