INDEX,A
544,-32.916
545,-32.657
546,-33.001
547,-32.884
548,-32.884
549,-32.714
550,-33.034
551,-32.837
552,-32.913
553,-33.013
554,-32.959
555,-33.296
556,-32.833
557,-32.989
558,-32.951
559,-33.075
560,-32.882
561,-33.255
562,-33.003
563,-32.989
564,-33.029
565,-33.397
566,-33.363
567,-33.365
568,-33.197
569,-33.008
570,-33.132
571,-33.133
572,-33.293
573,-33.197
574,-33.001
575,-33.206
576,-33.071
577,-33.393
578,-33.306
579,-33.490
580,-33.479
581,-33.537
582,-33.411
583,-33.707
584,-33.262
585,-33.397
586,-33.930
587,-33.548
588,-33.799
589,-33.540
590,-33.489
591,-33.355
592,-33.550
593,-33.580
594,-33.489
595,-33.422
596,-33.364
597,-33.461
598,-33.397
599,-33.708
600,-33.465
601,-33.602
602,-33.417
603,-33.460
604,-33.634
605,-33.217
606,-33.502
607,-33.483
608,-33.500
609,-33.428
610,-33.156
611,-33.151
612,-33.124
613,-33.295
614,-33.151
615,-33.429
616,-33.763
617,-33.565
618,-33.441
619,-33.511
620,-33.186
621,-33.545
622,-33.439
623,-33.428
624,-33.539
625,-33.226
626,-33.452
627,-33.483
628,-33.414
629,-34.233
630,-33.471
631,-33.605
632,-33.450
633,-33.278
634,-33.452
635,-33.235
636,-33.733
637,-33.274
638,-33.108
639,-33.392
640,-33.333
641,-32.993
642,-33.066
643,-33.371
644,-33.057
645,-33.264
646,-33.165
647,-33.038
648,-33.391
649,-33.421
650,-33.219
651,-33.421
652,-33.031
653,-33.551
654,-33.228
655,-33.259
656,-33.073
657,-33.237
658,-33.035
659,-33.365
660,-33.374
661,-33.089
662,-33.194
663,-32.781
664,-33.077
665,-32.707
666,-32.747
667,-32.928
668,-32.961
669,-32.811
670,-32.879
671,-32.696
672,-32.490
673,-32.465
674,-32.772
675,-32.645
676,-32.419
677,-32.637
678,-32.599
679,-32.449
680,-32.586
681,-32.397
682,-32.396
683,-32.474
684,-32.414
685,-32.291
686,-32.158
687,-32.281
688,-32.330
689,-32.409
690,-32.407
691,-32.185
692,-32.028
693,-32.162
694,-32.233
695,-32.321
696,-32.165
697,-32.399
698,-32.282
699,-32.225
700,-32.534
701,-32.224
702,-32.578
703,-32.459
704,-32.634
705,-32.852
706,-32.775
707,-32.855
708,-32.734
709,-32.739
710,-32.854
711,-32.849
712,-32.818
713,-32.729
714,-32.712
715,-32.882
716,-32.663
717,-32.791
718,-32.828
719,-32.838
720,-32.796
721,-32.895
722,-32.747
723,-32.971
724,-32.943
725,-32.923
726,-33.092
727,-32.901
728,-33.582
729,-33.449
730,-33.383
731,-33.642
732,-33.206
733,-33.902
734,-33.813
735,-34.110
736,-34.086
737,-34.056
738,-34.008
739,-34.574
740,-34.390
741,-34.674
742,-35.129
743,-34.721
744,-34.492
745,-35.206
746,-34.715
747,-34.884
748,-35.337
749,-34.972
750,-35.223
751,-35.380
752,-35.333
753,-35.569
754,-35.796
755,-36.135
756,-35.731
757,-36.026
758,-35.851
759,-36.008
760,-35.959
761,-36.377
762,-35.902
763,-35.880
764,-36.447
765,-36.171
766,-36.650
767,-36.980
768,-36.851
769,-36.847
770,-36.110
771,-36.181
772,-36.632
773,-36.739
774,-36.238
775,-36.812
776,-36.511
777,-36.440
778,-36.787
779,-36.742
780,-36.542
781,-36.688
782,-36.057
783,-37.439
784,-36.447
785,-36.627
786,-36.213
787,-36.492
788,-36.747
789,-36.635
790,-36.835
791,-36.099
792,-36.868
793,-36.244
794,-36.432
795,-36.221
796,-35.850
797,-36.305
798,-36.368
799,-35.849
800,-35.908
801,-35.950
802,-35.205
803,-35.640
804,-35.522
805,-35.136
806,-35.104
807,-34.960
808,-34.577
809,-34.523
810,-34.884
811,-34.631
812,-34.326
813,-34.498
814,-34.505
815,-34.074
816,-34.458
817,-33.890
818,-33.630
819,-33.609
820,-33.772
821,-33.724
822,-33.621
823,-33.426
824,-33.618
825,-33.560
826,-32.876
827,-33.260
828,-33.315
829,-33.135
830,-33.293
831,-32.834
832,-33.127
833,-33.099
834,-33.026
835,-33.168
836,-32.965
837,-32.992
838,-32.965
839,-33.035
840,-32.913
841,-32.942
842,-32.723
843,-32.792
844,-32.757
845,-32.672
846,-32.659
847,-32.751
848,-32.717
849,-32.606
850,-32.765
851,-32.626
852,-32.575
853,-32.813
854,-33.102
855,-32.811
856,-32.843
857,-32.830
858,-32.900
859,-32.928
860,-32.544
861,-32.616
862,-32.900
863,-32.835
864,-32.777
865,-32.769
866,-32.707
867,-32.748
868,-32.892
869,-32.817
870,-32.942
871,-33.040
872,-33.054
873,-32.511
874,-32.930
875,-33.054
876,-32.773
877,-32.405
878,-32.782
879,-32.837
880,-32.633
881,-32.387
882,-32.917
883,-32.706
884,-32.863
885,-32.835
886,-32.536
887,-33.048
888,-32.903
889,-33.016
890,-33.169
891,-33.263
892,-33.408
893,-32.673
894,-32.734
895,-33.029
896,-32.965
897,-32.920
898,-33.001
899,-33.438
900,-33.269
901,-33.815
902,-33.728
903,-33.564
904,-33.751
905,-33.551
906,-33.569
907,-33.948
908,-33.590
909,-34.434
910,-34.003
911,-33.740
912,-34.070
913,-33.935
914,-33.897
915,-33.965
916,-34.076
917,-33.963
918,-33.995
919,-34.013
920,-33.968
921,-34.238
922,-33.786
923,-34.319
924,-34.355
925,-34.581
926,-34.260
927,-34.188
928,-34.209
929,-35.249
930,-33.788
931,-34.809
932,-34.462
933,-34.162
934,-34.943
935,-33.719
936,-33.994
937,-33.587
938,-34.152
939,-33.799
940,-33.835
941,-34.381
942,-34.483
943,-33.983
944,-34.176
945,-33.995
946,-34.441
947,-33.747
948,-33.787
949,-34.125
950,-34.705
951,-33.991
952,-34.131
953,-33.879
954,-34.790
955,-34.499
956,-34.668
957,-34.433
958,-34.243
959,-34.002
960,-34.458
961,-34.749
962,-35.431
963,-34.428
964,-34.480
965,-34.649
966,-35.109
967,-35.237
968,-35.423
969,-35.237
970,-34.623
971,-35.185
972,-34.361
973,-34.693
974,-35.981
975,-34.803
976,-35.867
977,-35.215
978,-35.999
979,-34.518
980,-34.867
981,-35.085
982,-36.024
983,-34.616
984,-35.749
985,-35.144
986,-34.831
987,-35.069
988,-33.976
989,-34.793
990,-35.839
991,-34.035
992,-34.634
993,-34.263
994,-33.616
995,-35.588
996,-35.284
997,-33.488
998,-33.834
999,-32.756
1000,-34.242
1001,-33.924
