wavelength, A
6.138335571e+02,2.385982545e-03
6.139942017e+02,-2.721816301e-03
6.141548462e+02,1.073887339e-03
6.143155518e+02,-2.721816301e-03
6.144761963e+02,4.295549297e-05
6.146369019e+02,-1.550302841e-03
6.147975464e+02,9.801662527e-04
6.149582520e+02,-1.878326642e-03
6.151189575e+02,4.260404035e-03
6.152796021e+02,-8.942552959e-04
6.154403076e+02,1.355050597e-03
6.156010132e+02,-6.002054084e-03
6.157617188e+02,9.333057096e-04
6.159224243e+02,2.772581938e-04
6.160831909e+02,4.354124889e-03
6.162438965e+02,-3.143561073e-03
6.164046021e+02,2.807727316e-03
6.165653687e+02,-3.049839986e-03
6.167260742e+02,1.167608425e-03
6.168868408e+02,-3.237282159e-03
6.170476074e+02,1.214468968e-03
6.172083740e+02,-2.956118900e-03
6.173691406e+02,1.308190054e-03
6.175299072e+02,-2.065768698e-03
6.176906738e+02,4.026101436e-03
6.178514404e+02,-1.878326642e-03
6.180122070e+02,1.917377114e-03
6.181729736e+02,-4.643098451e-03
6.183338013e+02,2.011098200e-03
6.184945679e+02,-3.190421732e-03
6.186553955e+02,2.714006230e-03
6.188161621e+02,-1.175418496e-03
6.189769897e+02,3.698077518e-03
6.191378174e+02,-1.784605556e-03
6.192986450e+02,3.135751002e-03
6.194594727e+02,-1.362860668e-03
6.196203003e+02,2.901448403e-03
6.197811279e+02,-3.705887590e-03
6.199419556e+02,2.995169489e-03
6.201028442e+02,-3.659027163e-03
6.202636719e+02,2.104819287e-03
6.204245605e+02,-1.597163384e-03
6.205853882e+02,4.119822290e-03
6.207462769e+02,-2.909258474e-03
6.209071655e+02,2.948308829e-03
6.210679932e+02,-4.736819305e-03
6.212288818e+02,2.995169489e-03
6.213897705e+02,-2.253210871e-03
6.215506592e+02,1.214468968e-03
6.217116089e+02,-8.473947528e-04
6.218724976e+02,2.385982545e-03
6.220333862e+02,-8.005342097e-04
6.221943359e+02,-1.444866648e-04
6.223552246e+02,-8.942552959e-04
6.225161743e+02,1.495632227e-03
6.226770630e+02,-1.550302841e-03
6.228380127e+02,-2.850682940e-04
6.229989624e+02,-3.096700646e-03
6.231599121e+02,6.087964866e-03
6.233208618e+02,-2.300071530e-03
6.234818115e+02,2.807727316e-03
6.236427612e+02,-6.845543627e-03
6.238037109e+02,3.698077518e-03
6.239647217e+02,-5.955193657e-03
6.241256714e+02,3.510635346e-03
6.242866821e+02,-4.549377132e-03
6.244476318e+02,6.134825759e-03
6.246086426e+02,-2.018908272e-03
6.247696533e+02,3.979241010e-03
6.249306641e+02,-5.439727567e-03
6.250916748e+02,3.229472088e-03
6.252526855e+02,-1.644023927e-03
6.254136963e+02,4.963312298e-03
6.255747070e+02,-4.689958878e-03
6.257357178e+02,4.354124889e-03
6.258967285e+02,-3.377863904e-03
6.260578003e+02,2.104819287e-03
6.262188110e+02,-6.470659282e-03
6.263798828e+02,1.495632227e-03
6.265409546e+02,-1.362860668e-03
6.267019653e+02,-1.913472079e-04
6.268630371e+02,-5.580309313e-03
6.270241089e+02,-1.444866648e-04
6.271851807e+02,-4.174493253e-03
6.273462524e+02,2.620285144e-03
6.275073242e+02,-3.002979560e-03
6.276684570e+02,2.104819287e-03
6.278295288e+02,-4.502516706e-03
6.279906616e+02,2.292261459e-03
6.281517334e+02,-3.002979560e-03
6.283128662e+02,3.885519691e-03
6.284739380e+02,-3.659027163e-03
6.286350708e+02,2.714006230e-03
6.287962036e+02,-4.455656279e-03
6.289573364e+02,2.292261459e-03
6.291184692e+02,-2.534374129e-03
6.292796021e+02,4.178397940e-04
6.294407349e+02,-5.346006714e-03
6.296018677e+02,1.823656028e-03
6.297630615e+02,-4.549377132e-03
6.299241943e+02,2.432842972e-03
6.300853882e+02,-3.846469335e-03
6.302465210e+02,2.057958627e-03
6.304077148e+02,-3.940190189e-03
6.305689087e+02,2.011098200e-03
6.307301025e+02,-2.850682940e-04
6.308912354e+02,1.355050597e-03
6.310524292e+02,-4.033911508e-03
6.312136841e+02,2.385982545e-03
6.313748779e+02,-3.752748249e-03
6.315360718e+02,8.395846817e-04
6.316972656e+02,-6.564380601e-03
6.318585205e+02,1.073887339e-03
6.320197144e+02,-3.799608676e-03
6.321809692e+02,2.385982545e-03
6.323422241e+02,-4.502516706e-03
6.325034180e+02,3.604356432e-03
6.326646729e+02,-8.005342097e-04
6.328259277e+02,2.573424717e-03
6.329871826e+02,-4.268214107e-03
6.331484375e+02,2.198540373e-03
6.333096924e+02,-2.534374129e-03
6.334710083e+02,4.729009233e-03
6.336322632e+02,-1.784605556e-03
6.337935181e+02,1.120747882e-03
6.339548340e+02,-4.174493253e-03
6.341160889e+02,-1.550302841e-03
6.342774048e+02,-5.720890593e-03
6.344387207e+02,3.276332747e-03
6.346000366e+02,-5.252285395e-03
6.347613525e+02,4.072961863e-03
6.349226685e+02,-2.674955875e-03
6.350839844e+02,4.260404035e-03
6.352453003e+02,-4.174493253e-03
6.354066162e+02,2.526564058e-03
6.355679321e+02,-2.862398047e-03
6.357293091e+02,4.072961863e-03
6.358906250e+02,-4.502516706e-03
6.360520020e+02,2.011098200e-03
6.362133789e+02,-3.940190189e-03
6.363746948e+02,4.400985781e-03
6.365360718e+02,-3.190421732e-03
6.366974487e+02,2.479703631e-03
6.368588257e+02,-3.565306077e-03
6.370202026e+02,1.542492770e-03
6.371815796e+02,-5.205424968e-03
6.373429565e+02,-3.905045105e-06
6.375043945e+02,-3.799608676e-03
6.376657715e+02,-5.076558227e-05
6.378272095e+02,-3.471584991e-03
6.379885864e+02,3.557496006e-03
6.381500244e+02,-3.799608676e-03
6.383114624e+02,2.479703631e-03
6.384728394e+02,-1.222279039e-03
6.386342773e+02,4.494706634e-03
6.387957153e+02,-2.112629358e-03
6.389571533e+02,-1.878326642e-03
6.391185913e+02,-5.580309313e-03
6.392800903e+02,-3.319288080e-04
6.394415283e+02,-4.315074533e-03
6.396029663e+02,2.948308829e-03
6.397644653e+02,-4.408795852e-03
6.399259033e+02,2.526564058e-03
6.400874023e+02,-6.130920374e-04
6.402489014e+02,3.135751002e-03
6.404104004e+02,-1.456581755e-03
6.405718384e+02,2.526564058e-03
6.407333374e+02,-3.190421732e-03
6.408948364e+02,3.744938178e-03
6.410563965e+02,-3.940190189e-03
6.412178955e+02,4.494706634e-03
6.413793945e+02,-9.411158389e-04
6.415408936e+02,-5.076558227e-05
6.417024536e+02,-1.222279039e-03
6.418639526e+02,2.526564058e-03
6.420255127e+02,-3.518445417e-03
6.421870728e+02,1.776795485e-03
6.423486328e+02,-1.784605556e-03
6.425101318e+02,8.981603605e-05
6.426716919e+02,-7.068131235e-04
6.428332520e+02,9.333057096e-04
6.429948730e+02,-3.331003245e-03
6.431564331e+02,-7.536736666e-04
6.433179932e+02,-4.924261477e-03
6.434795532e+02,2.057958627e-03
6.436411743e+02,-1.784605556e-03
6.438027344e+02,4.447846208e-03
6.439643555e+02,-4.174493253e-03
6.441259766e+02,7.927241386e-04
6.442875366e+02,-2.768676961e-03
6.444491577e+02,4.026101436e-03
6.446107788e+02,-2.956118900e-03
6.447723999e+02,1.073887339e-03
6.449340210e+02,-3.424724331e-03
6.450957031e+02,3.241187369e-04
6.452573242e+02,3.241187369e-04
6.454189453e+02,3.135751002e-03
6.455806274e+02,-1.878326642e-03
6.457422485e+02,1.120747882e-03
6.459039307e+02,-5.486587994e-03
6.460655518e+02,4.869590979e-03
6.462272339e+02,-3.237282159e-03
6.463889160e+02,4.119822290e-03
6.465505981e+02,-2.721816301e-03
6.467122803e+02,1.495632227e-03
6.468739624e+02,-3.471584991e-03
6.470356445e+02,2.292261459e-03
6.471973267e+02,-4.689958878e-03
6.473590698e+02,3.088890575e-03
6.475207520e+02,-4.502516706e-03
6.476824951e+02,2.948308829e-03
6.478441772e+02,-4.502516706e-03
6.480059204e+02,1.870516571e-03
6.481676025e+02,-4.877401050e-03
6.483293457e+02,3.604356432e-03
6.484910889e+02,-1.925187185e-03
6.486528320e+02,2.432842972e-03
6.488145752e+02,1.366765791e-04
6.489763184e+02,-1.269139582e-03
6.491381226e+02,-4.502516706e-03
6.492998657e+02,2.479703631e-03
6.494616089e+02,-3.659027163e-03
6.496234131e+02,-8.473947528e-04
6.497851562e+02,-6.892404519e-03
6.499469604e+02,2.573424717e-03
6.501087646e+02,-7.536736666e-04
6.502705078e+02,1.261329511e-03
6.504323120e+02,-2.862398047e-03
6.505941162e+02,1.870516571e-03
6.507559204e+02,-2.487513702e-03
6.509177246e+02,-3.319288080e-04
6.510795898e+02,-3.424724331e-03
6.512413940e+02,-1.128557953e-03
6.514031982e+02,-3.518445417e-03
6.515650635e+02,1.073887339e-03
6.517268677e+02,-3.237282159e-03
6.518887329e+02,7.927241386e-04
6.520505371e+02,-1.362860668e-03
6.522124023e+02,-2.487513702e-03
6.523742676e+02,4.494706634e-03
6.525361328e+02,-4.643098451e-03
6.526979980e+02,1.542492770e-03
6.528598633e+02,-3.471584991e-03
6.530217285e+02,3.088890575e-03
6.531836548e+02,-2.956118900e-03
6.533455200e+02,3.979241010e-03
6.535073853e+02,-4.256498942e-04
6.536693115e+02,2.385982545e-03
6.538311768e+02,-3.424724331e-03
6.539931030e+02,2.714006230e-03
6.541550293e+02,-3.799608676e-03
6.543169556e+02,2.432842972e-03
6.544788818e+02,-2.956118900e-03
6.546408081e+02,8.864452248e-04
6.548027344e+02,-1.316000125e-03
6.549646606e+02,2.620285144e-03
6.551265869e+02,-3.565306077e-03
6.552885132e+02,1.729934942e-03
6.554505005e+02,-5.720890593e-03
6.556124268e+02,2.057958627e-03
6.557744141e+02,-2.346931957e-03
6.559363403e+02,-8.942552959e-04
6.560983276e+02,-3.143561073e-03
6.562603149e+02,3.229472088e-03
6.564223022e+02,-2.862398047e-03
6.565842896e+02,1.823656028e-03
6.567462769e+02,-5.955193657e-03
6.569082642e+02,3.979241010e-03
6.570702515e+02,-8.005342097e-04
6.572322388e+02,2.292261459e-03
6.573942871e+02,-2.206350444e-03
6.575562744e+02,9.333057096e-04
6.577183228e+02,-7.407870144e-03
6.578803101e+02,6.990030524e-04
6.580423584e+02,-1.550302841e-03
6.582044067e+02,4.260404035e-03
6.583663940e+02,-3.799608676e-03
6.585284424e+02,2.011098200e-03
6.586904907e+02,-2.393792616e-03
6.588526001e+02,2.011098200e-03
6.590146484e+02,-2.300071530e-03
6.591766968e+02,-9.762612171e-05
6.593387451e+02,-5.299145821e-03
6.595008545e+02,4.541567061e-03
6.596629028e+02,-3.752748249e-03
6.598250122e+02,3.323193174e-03
6.599870605e+02,-8.942552959e-04
6.601491699e+02,6.509710103e-03
6.603112793e+02,-3.940190189e-03
6.604733887e+02,1.167608425e-03
6.606354980e+02,-2.487513702e-03
6.607976074e+02,4.026101436e-03
6.609597168e+02,-2.534374129e-03
6.611218262e+02,3.651217092e-03
6.612839355e+02,-2.909258474e-03
6.614461060e+02,8.395846817e-04
6.616082153e+02,-1.972047612e-03
6.617703857e+02,2.339121886e-03
6.619324951e+02,-3.190421732e-03
6.620946655e+02,3.463774920e-03
6.622568359e+02,-2.628095215e-03
6.624190063e+02,9.333057096e-04
6.625811768e+02,-5.486587994e-03
6.627433472e+02,1.835371077e-04
6.629055176e+02,-2.065768698e-03
6.630676880e+02,2.901448403e-03
6.632298584e+02,-3.799608676e-03
6.633920898e+02,3.604356432e-03
6.635542603e+02,-1.878326642e-03
6.637164917e+02,2.011098200e-03
6.638786621e+02,-3.612166503e-03
6.640408936e+02,1.448771683e-03
6.642031250e+02,-7.068131235e-04
6.643652954e+02,4.119822290e-03
6.645275269e+02,-3.237282159e-03
6.646897583e+02,1.729934942e-03
6.648519897e+02,-8.473947528e-04
6.650142212e+02,1.214468968e-03
6.651765137e+02,-4.830540624e-03
6.653387451e+02,1.729934942e-03
6.655009766e+02,-4.924261477e-03
6.656632690e+02,1.167608425e-03
6.658255005e+02,-4.361934960e-03
6.659877930e+02,3.323193174e-03
6.661500854e+02,-4.643098451e-03
6.663123169e+02,2.151679713e-03
6.664746094e+02,-3.190421732e-03
6.666369019e+02,2.714006230e-03
6.667991943e+02,-4.455656279e-03
6.669614868e+02,3.885519691e-03
6.671238403e+02,-3.518445417e-03
6.672861328e+02,4.822730552e-03
6.674484253e+02,-2.956118900e-03
6.676107788e+02,4.869590979e-03
6.677730713e+02,-7.536736666e-04
6.679354248e+02,1.401911140e-03
6.680977173e+02,-3.752748249e-03
6.682600708e+02,3.557496006e-03
6.684224243e+02,-9.411158389e-04
6.685847778e+02,2.479703631e-03
6.687471313e+02,-1.831466099e-03
6.689094849e+02,2.807727316e-03
6.690718384e+02,-4.971122369e-03
6.692341919e+02,-3.905045105e-06
6.693966064e+02,-5.017982796e-03
6.695589600e+02,-8.473947528e-04
6.697213135e+02,-1.972047612e-03
6.698837280e+02,9.333057096e-04
6.700461426e+02,-3.987051081e-03
6.702084961e+02,3.885519691e-03
6.703709106e+02,-4.689958878e-03
6.705333252e+02,3.323193174e-03
6.706957397e+02,-3.237282159e-03
6.708581543e+02,4.213543609e-03
6.710205688e+02,-5.392867140e-03
6.711829834e+02,2.057958627e-03
6.713453979e+02,-1.690884470e-03
6.715078735e+02,2.573424717e-03
6.716702881e+02,-1.316000125e-03
6.718327637e+02,3.042029915e-03
6.719951782e+02,-3.002979560e-03
6.721576538e+02,8.395846817e-04
6.723201294e+02,-2.440653043e-03
6.724825439e+02,2.667145571e-03
6.726450195e+02,-4.783680197e-03
6.728074951e+02,2.104819287e-03
6.729699707e+02,-4.877401050e-03
6.731325073e+02,1.448771683e-03
6.732949829e+02,-1.690884470e-03
6.734574585e+02,3.557496006e-03
6.736199341e+02,-4.877401050e-03
6.737824707e+02,1.073887339e-03
6.739449463e+02,-3.752748249e-03
6.741074829e+02,2.057958627e-03
6.742700195e+02,-9.411158389e-04
6.744324951e+02,1.870516571e-03
6.745950317e+02,-1.597163384e-03
6.747575684e+02,1.308190054e-03
6.749201050e+02,-6.002054084e-03
6.750826416e+02,1.355050597e-03
6.752451782e+02,-4.502516706e-03
6.754077759e+02,3.791798605e-03
6.755703125e+02,-4.502516706e-03
6.757328491e+02,4.166682716e-03
6.758954468e+02,-4.221353680e-03
6.760579834e+02,3.241187369e-04
6.762205811e+02,-4.408795852e-03
6.763831787e+02,2.479703631e-03
6.765457764e+02,-4.127632361e-03
6.767083740e+02,1.823656028e-03
6.768709106e+02,-4.502516706e-03
6.770335693e+02,5.478777923e-03
6.771961670e+02,-4.643098451e-03
6.773587646e+02,4.775870126e-03
6.775213623e+02,-3.940190189e-03
6.776839600e+02,1.870516571e-03
6.778466187e+02,-5.158564541e-03
6.780092163e+02,3.135751002e-03
6.781718750e+02,-2.159489784e-03
6.783345337e+02,1.261329511e-03
6.784971313e+02,-3.518445417e-03
6.786597900e+02,2.995169489e-03
6.788224487e+02,-1.644023927e-03
6.789851074e+02,3.229472088e-03
6.791477661e+02,-2.346931957e-03
6.793104248e+02,3.709792800e-04
6.794731445e+02,-3.518445417e-03
6.796358032e+02,1.589353313e-03
6.797984619e+02,-2.909258474e-03
6.799611816e+02,3.709792800e-04
6.801238403e+02,-3.565306077e-03
6.802865601e+02,7.458635955e-04
6.804492798e+02,-2.159489784e-03
6.806119385e+02,1.917377114e-03
6.807746582e+02,-5.861472338e-03
6.809373779e+02,3.885519691e-03
6.811000977e+02,-5.720890593e-03
6.812628174e+02,2.339121886e-03
6.814255371e+02,-4.221353680e-03
6.815883179e+02,3.088890575e-03
6.817510376e+02,-3.002979560e-03
6.819137573e+02,3.088890575e-03
6.820765381e+02,-2.440653043e-03
6.822392578e+02,8.864452248e-04
6.824020386e+02,-3.752748249e-03
6.825648193e+02,3.088890575e-03
6.827276001e+02,-2.487513702e-03
6.828903198e+02,3.604356432e-03
6.830531006e+02,1.835371077e-04
6.832158813e+02,7.458635955e-04
6.833787231e+02,-3.612166503e-03
6.835415039e+02,2.714006230e-03
6.837042847e+02,-2.253210871e-03
6.838670654e+02,4.647003370e-04
6.840299072e+02,-6.130920374e-04
6.841926880e+02,4.072961863e-03
6.843555298e+02,-2.721816301e-03
6.845183716e+02,-2.382077364e-04
6.846811523e+02,-2.956118900e-03
6.848439941e+02,4.400985781e-03
6.850068359e+02,-1.503442298e-03
6.851696777e+02,3.276332747e-03
6.853325195e+02,-4.689958878e-03
6.854953613e+02,1.401911140e-03
6.856582031e+02,-4.361934960e-03
6.858211060e+02,2.479703631e-03
6.859839478e+02,-8.473947528e-04
6.861468506e+02,2.057958627e-03
6.863096924e+02,-2.159489784e-03
6.864725952e+02,1.729934942e-03
6.866354370e+02,-1.597163384e-03
6.867983398e+02,2.526564058e-03
6.869612427e+02,-3.471584991e-03
6.871241455e+02,1.729934942e-03
6.872870483e+02,-2.253210871e-03
6.874499512e+02,3.042029915e-03
6.876128540e+02,-1.737745013e-03
6.877757568e+02,3.979241010e-03
6.879387207e+02,-6.939264946e-03
6.881016235e+02,1.355050597e-03
6.882645264e+02,-4.221353680e-03
6.884274902e+02,3.885519691e-03
6.885904541e+02,-3.752748249e-03
6.887533569e+02,3.229472088e-03
6.889163208e+02,-3.565306077e-03
6.890792847e+02,8.395846817e-04
6.892422485e+02,-2.440653043e-03
6.894052124e+02,9.333057096e-04
6.895681763e+02,-3.002979560e-03
6.897311401e+02,2.854587743e-03
6.898941040e+02,-2.487513702e-03
6.900571289e+02,1.636213856e-03
6.902200928e+02,-3.049839986e-03
6.903831177e+02,-3.787893511e-04
6.905460815e+02,-4.830540624e-03
6.907091064e+02,3.744938178e-03
6.908721313e+02,-5.158564541e-03
6.910350952e+02,1.401911140e-03
6.911981201e+02,-3.705887590e-03
6.913611450e+02,2.385982545e-03
6.915241699e+02,-3.331003245e-03
6.916871948e+02,8.864452248e-04
6.918502197e+02,-4.315074533e-03
6.920133057e+02,8.395846817e-04
6.921763306e+02,-2.721816301e-03
6.923393555e+02,1.355050597e-03
6.925024414e+02,-1.972047612e-03
6.926655273e+02,1.776795485e-03
6.928285522e+02,-4.549377132e-03
6.929916382e+02,4.869590979e-03
6.931547241e+02,-2.862398047e-03
6.933178101e+02,1.366765791e-04
6.934808960e+02,-1.409721212e-03
6.936439819e+02,3.135751002e-03
6.938070679e+02,1.355050597e-03
6.939701538e+02,-4.080771934e-03
6.941332397e+02,1.729934942e-03
6.942963867e+02,-4.549377132e-03
6.944594727e+02,2.807727316e-03
6.946225586e+02,-2.018908272e-03
6.947857056e+02,-2.253210871e-03
6.949488525e+02,-4.221353680e-03
6.951119385e+02,3.416914260e-03
6.952750854e+02,-2.862398047e-03
6.954382324e+02,2.479703631e-03
6.956013794e+02,-3.190421732e-03
6.957645264e+02,1.261329511e-03
6.959276733e+02,-2.065768698e-03
6.960908813e+02,2.667145571e-03
6.962540283e+02,-5.533448886e-03
6.964171753e+02,3.979241010e-03
6.965803833e+02,-4.596238025e-03
6.967435303e+02,3.885519691e-03
6.969067383e+02,-4.971122369e-03
6.970698853e+02,2.995169489e-03
6.972330933e+02,-5.205424968e-03
6.973963013e+02,2.151679713e-03
6.975595093e+02,-3.705887590e-03
6.977227173e+02,5.572499242e-03
6.978859253e+02,-3.846469335e-03
6.980491333e+02,3.885519691e-03
6.982123413e+02,-4.033911508e-03
6.983756104e+02,1.729934942e-03
6.985388184e+02,-8.942552959e-04
6.987020264e+02,4.447846208e-03
6.988652954e+02,-3.237282159e-03
6.990285034e+02,2.057958627e-03
6.991917725e+02,-2.253210871e-03
6.993550415e+02,4.354124889e-03
6.995183105e+02,-2.768676961e-03
6.996815796e+02,3.416914260e-03
6.998448486e+02,-5.662314943e-04
7.000081177e+02,3.229472088e-03
7.001713867e+02,-5.111703649e-03
7.003346558e+02,2.995169489e-03
7.004979248e+02,-5.908332765e-03
7.006612549e+02,3.323193174e-03
7.008245239e+02,-2.581234789e-03
7.009878540e+02,1.964237541e-03
7.011511230e+02,-5.111703649e-03
7.013144531e+02,3.979241010e-03
7.014777832e+02,-2.346931957e-03
7.016411133e+02,2.432842972e-03
7.018043823e+02,-5.674030166e-03
7.019677124e+02,1.823656028e-03
7.021310425e+02,-1.503442298e-03
7.022944336e+02,4.119822290e-03
7.024577637e+02,-2.674955875e-03
7.026210938e+02,1.776795485e-03
7.027844849e+02,-2.440653043e-03
7.029478149e+02,1.729934942e-03
7.031111450e+02,-4.736819305e-03
7.032745361e+02,3.932380117e-03
7.034379272e+02,-5.111703649e-03
7.036013184e+02,2.479703631e-03
7.037646484e+02,-3.284142818e-03
7.039280396e+02,4.822730552e-03
7.040914307e+02,-3.096700646e-03
7.042548218e+02,3.182611661e-03
7.044182129e+02,-6.704962347e-03
7.045816650e+02,3.510635346e-03
7.047450562e+02,-6.423798855e-03
7.049084473e+02,-3.905045105e-06
7.050718994e+02,-3.659027163e-03
7.052352905e+02,4.822730552e-03
7.053987427e+02,-3.096700646e-03
7.055621948e+02,1.542492770e-03
7.057255859e+02,-1.831466099e-03
7.058890381e+02,1.366765791e-04
7.060524902e+02,-2.300071530e-03
7.062159424e+02,1.167608425e-03
7.063793945e+02,-5.158564541e-03
7.065428467e+02,4.494706634e-03
7.067063599e+02,-2.487513702e-03
7.068698120e+02,2.901448403e-03
7.070332642e+02,-2.159489784e-03
7.071967773e+02,-4.725104372e-04
7.073602295e+02,-2.018908272e-03
7.075237427e+02,4.822730552e-03
7.076871948e+02,-2.909258474e-03
7.078507080e+02,7.927241386e-04
7.080142212e+02,-5.205424968e-03
7.081777344e+02,1.366765791e-04
7.083412476e+02,-3.893329762e-03
7.085047607e+02,1.636213856e-03
7.086682739e+02,-2.581234789e-03
7.088317871e+02,2.948308829e-03
7.089953613e+02,-2.393792616e-03
7.091588745e+02,1.589353313e-03
7.093223877e+02,-2.721816301e-03
7.094859619e+02,5.115608801e-04
7.096495361e+02,-2.159489784e-03
7.098130493e+02,2.151679713e-03
7.099766235e+02,-4.361934960e-03
7.101401978e+02,2.573424717e-03
7.103037720e+02,-3.893329762e-03
7.104673462e+02,4.400985781e-03
7.106309204e+02,-3.752748249e-03
7.107944946e+02,5.115608801e-04
7.109580688e+02,-3.705887590e-03
7.111216431e+02,3.241187369e-04
7.112852783e+02,-3.190421732e-03
7.114488525e+02,3.651217092e-03
7.116124878e+02,-5.017982796e-03
7.117760620e+02,1.261329511e-03
7.119396973e+02,-3.705887590e-03
7.121033325e+02,3.791798605e-03
7.122669067e+02,-3.705887590e-03
7.124305420e+02,1.261329511e-03
7.125941772e+02,-4.268214107e-03
7.127578125e+02,1.823656028e-03
7.129214478e+02,-5.662314943e-04
7.130851440e+02,-2.850682940e-04
7.132487793e+02,-3.002979560e-03
7.134124146e+02,1.120747882e-03
7.135761108e+02,-8.473947528e-04
7.137397461e+02,2.995169489e-03
7.139034424e+02,-2.487513702e-03
7.140670776e+02,-3.905045105e-06
7.142307739e+02,-2.956118900e-03
7.143944702e+02,4.295549297e-05
7.145581665e+02,-3.987051081e-03
7.147218628e+02,1.870516571e-03
7.148855591e+02,-3.002979560e-03
7.150492554e+02,2.479703631e-03
7.152129517e+02,-3.284142818e-03
7.153766479e+02,5.759941414e-03
7.155404053e+02,-4.033911508e-03
7.157041016e+02,-4.256498942e-04
7.158678589e+02,-4.643098451e-03
7.160315552e+02,2.104819287e-03
7.161953125e+02,-9.411158389e-04
7.163590698e+02,4.178397940e-04
7.165227661e+02,-5.627169739e-03
7.166865234e+02,2.011098200e-03
7.168502808e+02,-1.831466099e-03
7.170140381e+02,2.667145571e-03
7.171777954e+02,-4.549377132e-03
7.173415527e+02,3.557496006e-03
7.175053711e+02,-4.221353680e-03
7.176691284e+02,6.990030524e-04
7.178328857e+02,-4.971122369e-03
7.179967041e+02,1.589353313e-03
7.181604614e+02,-3.190421732e-03
7.183242798e+02,1.261329511e-03
7.184880981e+02,-1.362860668e-03
7.186518555e+02,2.432842972e-03
7.188156738e+02,-3.377863904e-03
7.189794922e+02,4.447846208e-03
7.191433105e+02,-2.815537388e-03
7.193071289e+02,3.932380117e-03
7.194710083e+02,-2.721816301e-03
7.196348267e+02,5.713080522e-03
7.197986450e+02,-5.662314943e-04
7.199624634e+02,1.120747882e-03
7.201263428e+02,-2.862398047e-03
7.202901611e+02,2.339121886e-03
7.204540405e+02,-1.925187185e-03
7.206179199e+02,3.323193174e-03
7.207817383e+02,-2.909258474e-03
7.209456177e+02,2.104819287e-03
7.211094971e+02,-6.704962347e-03
7.212733765e+02,2.854587743e-03
7.214372559e+02,-2.862398047e-03
7.216011353e+02,3.370053833e-03
7.217650757e+02,-2.487513702e-03
7.219289551e+02,2.432842972e-03
7.220928345e+02,-1.222279039e-03
7.222567749e+02,3.604356432e-03
7.224206543e+02,-3.987051081e-03
7.225845947e+02,4.682148807e-03
7.227484741e+02,-4.080771934e-03
7.229124146e+02,2.526564058e-03
7.230763550e+02,-8.005342097e-04
7.232402954e+02,2.573424717e-03
7.234042358e+02,-2.581234789e-03
7.235681763e+02,5.057033151e-03
7.237321167e+02,-3.237282159e-03
7.238960571e+02,2.104819287e-03
7.240599976e+02,-2.300071530e-03
7.242239990e+02,3.651217092e-03
7.243879395e+02,-2.534374129e-03
7.245519409e+02,3.557496006e-03
7.247158813e+02,-9.411158389e-04
7.248798828e+02,2.339121886e-03
7.250438843e+02,-1.972047612e-03
7.252078247e+02,4.354124889e-03
7.253718262e+02,-7.068131235e-04
7.255358276e+02,3.276332747e-03
7.256998291e+02,-6.048914511e-03
7.258638306e+02,1.729934942e-03
7.260278931e+02,-9.411158389e-04
7.261918945e+02,4.213543609e-03
7.263558960e+02,-2.065768698e-03
7.265198975e+02,1.073887339e-03
7.266839600e+02,-3.799608676e-03
7.268480225e+02,3.885519691e-03
7.270120239e+02,-2.956118900e-03
7.271760864e+02,3.885519691e-03
7.273401489e+02,-3.846469335e-03
7.275041504e+02,3.135751002e-03
7.276682129e+02,-3.143561073e-03
7.278322754e+02,5.619359668e-03
7.279963379e+02,-4.924261477e-03
7.281604614e+02,3.276332747e-03
7.283245239e+02,-6.095774937e-03
7.284885864e+02,2.995169489e-03
7.286526489e+02,-3.612166503e-03
7.288167725e+02,2.995169489e-03
7.289808350e+02,-4.971122369e-03
7.291449585e+02,3.557496006e-03
7.293090820e+02,-6.564380601e-03
7.294731445e+02,4.307264462e-03
7.296372681e+02,-3.799608676e-03
7.298013916e+02,2.772581938e-04
7.299655151e+02,-4.080771934e-03
7.301296387e+02,1.366765791e-04
7.302937622e+02,-2.440653043e-03
7.304578857e+02,3.604356432e-03
7.306220703e+02,-4.830540624e-03
7.307861938e+02,1.073887339e-03
7.309503174e+02,-3.096700646e-03
7.311145020e+02,1.073887339e-03
7.312786255e+02,-2.581234789e-03
7.314428101e+02,1.355050597e-03
7.316069946e+02,-3.752748249e-03
7.317711792e+02,2.526564058e-03
7.319353027e+02,-4.256498942e-04
7.320994873e+02,1.401911140e-03
7.322636719e+02,-6.599525805e-04
7.324278564e+02,2.854587743e-03
7.325921021e+02,-1.597163384e-03
7.327562866e+02,1.835371077e-04
7.329204712e+02,-5.720890593e-03
7.330847168e+02,4.260404035e-03
7.332489014e+02,-2.674955875e-03
7.334131470e+02,3.791798605e-03
7.335773315e+02,-3.143561073e-03
7.337415771e+02,3.088890575e-03
7.339058228e+02,-2.018908272e-03
7.340700073e+02,2.667145571e-03
7.342342529e+02,-1.456581755e-03
7.343984985e+02,-1.362860668e-03
7.345627441e+02,-4.221353680e-03
7.347270508e+02,2.057958627e-03
7.348912964e+02,-3.377863904e-03
7.350555420e+02,1.589353313e-03
7.352197876e+02,-4.080771934e-03
7.353840942e+02,-6.130920374e-04
7.355483398e+02,1.366765791e-04
7.357126465e+02,-1.878326642e-03
7.358768921e+02,2.245400799e-03
7.360411987e+02,-2.487513702e-03
7.362055054e+02,3.416914260e-03
7.363698120e+02,-1.503442298e-03
