INDEX,A
272,-35.244
273,-36.347
274,-36.013
275,-36.414
276,-36.449
277,-36.484
278,-36.520
279,-36.556
280,-36.592
281,-36.628
282,-33.286
283,-36.702
284,-33.045
285,-34.526
286,-35.202
287,-36.775
288,-34.077
289,-36.805
290,-35.257
291,-36.837
292,-34.460
293,-36.347
294,-36.886
295,-36.626
296,-36.920
297,-36.474
298,-36.140
299,-36.973
300,-36.991
301,-37.009
302,-37.026
303,-37.040
304,-37.054
305,-37.069
306,-37.083
307,-37.098
308,-37.112
309,-37.126
310,-37.141
311,-34.624
312,-36.240
313,-37.199
314,-37.220
315,-37.241
316,-37.262
317,-37.261
318,-37.305
319,-37.327
320,-37.345
321,-37.331
322,-37.317
323,-37.303
324,-37.289
325,-36.553
326,-37.261
327,-37.247
328,-37.233
329,-37.220
330,-37.237
331,-35.266
332,-34.633
333,-37.289
334,-37.181
335,-37.325
336,-37.342
337,-37.360
338,-37.353
339,-35.876
340,-37.429
341,-37.455
342,-37.481
343,-37.507
344,-36.367
345,-37.561
346,-37.587
347,-37.614
348,-37.639
349,-37.664
350,-37.688
351,-37.713
352,-37.738
353,-37.288
354,-36.340
355,-37.814
356,-37.178
357,-37.875
358,-36.344
359,-37.956
360,-37.997
361,-38.039
362,-38.081
363,-38.123
364,-35.629
365,-37.203
366,-38.270
367,-37.223
368,-38.416
369,-37.335
370,-38.568
371,-36.236
372,-38.156
373,-38.524
374,-38.888
375,-38.979
376,-39.078
377,-39.051
378,-37.627
379,-39.392
380,-39.501
381,-39.614
382,-39.712
383,-39.849
384,-39.961
385,-40.065
386,-38.900
387,-39.339
388,-40.393
389,-39.531
390,-40.627
391,-40.748
392,-40.874
393,-40.993
394,-41.097
395,-41.204
396,-41.314
397,-39.800
398,-39.176
399,-40.141
400,-41.782
401,-41.182
402,-39.054
403,-41.147
404,-42.194
405,-42.281
406,-40.267
407,-40.218
408,-42.554
409,-42.423
410,-42.745
411,-42.836
412,-42.888
413,-42.939
414,-42.992
415,-43.045
416,-39.623
417,-39.555
418,-43.208
419,-40.119
420,-43.320
421,-43.373
422,-43.427
423,-43.482
424,-43.538
425,-41.000
426,-41.972
427,-43.709
428,-43.767
429,-43.212
430,-43.892
431,-43.959
432,-41.772
433,-42.142
434,-44.165
435,-43.121
436,-44.308
437,-44.382
438,-44.152
439,-44.496
440,-44.532
441,-42.410
442,-43.850
443,-44.640
444,-42.133
445,-42.172
446,-43.016
447,-44.501
448,-42.578
449,-43.721
450,-44.943
451,-44.039
452,-45.051
453,-45.107
454,-45.162
455,-45.219
456,-45.276
457,-45.036
458,-44.201
459,-42.912
460,-45.541
461,-45.609
462,-45.680
463,-45.752
464,-45.824
465,-45.573
466,-43.254
467,-44.464
468,-45.986
469,-45.080
470,-46.031
471,-46.054
472,-43.730
473,-43.731
474,-46.124
475,-46.140
476,-46.148
477,-46.156
478,-46.165
479,-46.173
480,-44.514
481,-44.532
482,-46.199
483,-46.206
484,-46.215
485,-43.714
486,-45.434
487,-46.237
488,-46.243
489,-46.252
490,-46.258
491,-44.310
492,-44.294
493,-46.280
494,-46.286
495,-46.293
496,-43.545
497,-43.007
498,-46.312
499,-46.318
500,-46.325
501,-46.331
502,-45.506
503,-46.347
504,-46.355
505,-46.362
506,-45.797
507,-46.378
508,-45.291
509,-43.812
510,-44.525
511,-45.594
512,-46.425
513,-45.448
514,-46.452
515,-46.371
516,-46.479
517,-45.869
518,-45.287
519,-46.520
520,-46.533
521,-43.293
522,-45.632
523,-45.887
524,-45.336
525,-46.586
526,-46.597
527,-46.608
528,-46.618
529,-45.975
530,-46.645
531,-46.661
532,-45.984
533,-46.180
534,-43.834
535,-46.725
536,-44.654
537,-46.757
538,-45.925
539,-46.802
540,-46.829
541,-46.859
542,-46.889
543,-46.919
544,-46.949
545,-46.978
546,-47.008
547,-47.039
548,-46.742
549,-47.043
550,-45.292
551,-47.039
552,-46.355
553,-46.590
554,-47.034
555,-45.743
556,-47.030
557,-47.037
558,-46.019
559,-45.332
560,-43.893
561,-47.078
562,-47.089
563,-47.100
564,-46.511
565,-47.122
566,-47.130
567,-47.138
568,-44.868
569,-47.154
570,-45.968
571,-42.907
572,-47.177
573,-47.184
574,-47.192
575,-45.496
576,-47.224
577,-47.243
578,-47.262
579,-47.281
580,-47.300
581,-47.319
582,-47.339
583,-47.358
584,-44.285
585,-47.361
586,-47.353
587,-47.347
588,-47.340
589,-46.154
590,-47.328
591,-45.438
592,-47.314
593,-47.307
594,-47.299
595,-47.291
596,-47.285
597,-47.277
598,-45.682
599,-45.523
600,-46.860
601,-47.246
602,-47.242
603,-47.253
604,-44.886
605,-47.275
606,-46.673
607,-47.297
608,-47.308
609,-44.817
610,-47.330
611,-45.133
612,-47.349
613,-47.358
614,-47.367
615,-47.297
616,-47.385
617,-47.393
618,-46.981
619,-47.411
620,-45.489
621,-47.417
622,-47.415
623,-47.413
624,-47.411
625,-47.409
626,-47.406
627,-47.404
628,-47.402
629,-47.400
630,-47.398
631,-47.395
632,-42.924
633,-47.390
634,-45.623
635,-45.533
636,-47.384
637,-47.381
638,-47.379
639,-47.377
640,-47.373
641,-47.370
642,-47.366
643,-47.363
644,-47.360
645,-47.356
646,-47.353
647,-47.350
648,-47.350
649,-47.351
650,-47.352
651,-47.353
652,-47.355
653,-47.356
654,-47.357
655,-47.358
656,-47.360
657,-47.361
658,-46.579
659,-47.365
660,-47.367
661,-46.571
662,-47.372
663,-45.652
664,-47.375
665,-46.325
666,-47.373
667,-46.253
668,-47.353
669,-47.343
670,-47.177
671,-47.324
672,-44.705
673,-46.452
674,-45.544
675,-47.285
676,-45.131
677,-47.265
678,-46.442
679,-47.244
680,-47.234
681,-43.883
682,-47.215
683,-45.359
684,-47.190
685,-46.736
686,-44.816
687,-47.117
688,-47.092
689,-47.069
690,-47.044
691,-47.021
692,-44.361
693,-44.691
694,-46.981
695,-46.982
696,-45.267
697,-46.984
698,-46.985
699,-45.758
700,-46.987
701,-46.988
702,-44.063
703,-46.972
704,-45.939
705,-46.944
706,-45.172
707,-46.914
708,-44.957
709,-46.887
710,-44.782
711,-46.859
712,-44.710
713,-46.485
714,-45.562
715,-46.877
716,-46.881
717,-46.887
718,-46.890
719,-46.896
720,-46.900
721,-46.176
722,-46.887
723,-46.880
724,-43.564
725,-46.867
726,-46.860
727,-46.144
728,-45.395
729,-46.841
730,-43.962
731,-45.341
732,-46.846
733,-46.848
734,-44.608
735,-46.852
736,-46.854
737,-46.856
738,-46.753
739,-46.855
740,-45.946
741,-44.711
742,-46.839
743,-45.679
744,-46.698
745,-46.821
746,-46.816
747,-46.811
748,-46.803
749,-43.196
750,-46.752
751,-46.776
752,-46.768
753,-46.759
754,-46.750
755,-46.019
756,-46.732
757,-46.727
758,-46.721
759,-46.715
760,-45.538
761,-43.326
762,-46.699
763,-44.246
764,-42.321
765,-46.682
766,-45.373
767,-42.713
768,-46.669
769,-46.664
770,-46.095
771,-46.655
772,-46.091
773,-46.646
774,-44.264
775,-45.274
776,-43.983
777,-44.810
778,-46.654
779,-46.659
780,-46.663
781,-44.878
782,-46.671
783,-46.676
784,-43.994
785,-45.948
786,-46.679
787,-46.679
788,-44.434
789,-46.679
790,-44.932
791,-43.545
792,-42.581
793,-46.679
794,-46.679
795,-45.337
796,-46.679
797,-46.679
798,-46.679
799,-44.355
800,-46.679
801,-46.182
802,-45.415
803,-46.671
804,-44.632
805,-44.446
806,-46.647
807,-46.639
808,-42.725
809,-46.624
810,-43.289
811,-46.610
812,-46.609
813,-46.608
814,-46.607
815,-46.606
816,-46.604
817,-45.122
818,-43.506
819,-46.601
820,-46.600
821,-46.059
822,-46.576
823,-46.564
824,-46.551
825,-46.539
826,-46.527
827,-43.943
828,-46.503
829,-46.491
830,-46.486
831,-45.863
832,-46.480
833,-46.345
834,-45.817
835,-46.470
836,-46.467
837,-46.463
838,-46.460
839,-46.453
840,-43.095
841,-46.434
842,-46.426
843,-45.054
844,-46.408
845,-43.851
846,-46.391
847,-43.863
848,-45.565
849,-46.375
850,-44.743
851,-46.371
852,-43.972
853,-46.366
854,-44.923
855,-46.362
856,-46.360
857,-46.351
858,-44.637
859,-46.325
860,-46.311
861,-45.491
862,-46.285
863,-45.321
864,-46.258
865,-46.245
866,-45.213
867,-45.364
868,-46.206
869,-46.193
870,-44.009
871,-46.166
872,-44.716
873,-46.140
874,-44.207
875,-46.115
876,-46.101
877,-46.088
878,-45.480
879,-46.061
880,-46.048
881,-46.035
882,-46.021
883,-46.009
884,-43.970
885,-44.016
886,-45.361
887,-44.758
888,-45.976
889,-45.169
890,-43.382
891,-45.749
892,-43.707
893,-45.946
894,-45.929
895,-45.913
896,-44.853
897,-45.879
898,-43.782
899,-45.847
900,-45.830
901,-45.814
902,-45.798
903,-42.297
904,-44.811
905,-45.758
906,-45.745
907,-45.731
908,-43.492
909,-45.451
910,-45.692
911,-45.679
912,-42.042
913,-45.641
914,-45.623
915,-45.604
916,-45.585
917,-45.566
918,-45.333
919,-45.529
920,-45.176
921,-45.488
922,-44.382
923,-45.444
924,-45.422
925,-45.399
926,-44.828
927,-45.356
928,-45.334
929,-45.313
930,-45.277
931,-44.515
932,-45.204
933,-45.167
934,-44.591
935,-45.094
936,-45.058
937,-45.023
938,-43.041
939,-44.976
940,-44.971
941,-44.967
942,-44.797
943,-44.959
944,-43.549
945,-44.950
946,-44.946
947,-44.941
948,-44.933
949,-44.923
950,-44.913
951,-44.903
952,-44.894
953,-44.884
954,-44.873
955,-44.864
956,-44.854
957,-42.070
958,-42.795
959,-44.755
960,-44.718
961,-44.681
962,-41.793
963,-44.609
964,-44.573
965,-44.538
966,-44.495
967,-44.444
968,-44.393
969,-44.342
970,-44.293
971,-44.244
972,-44.195
973,-41.764
974,-44.099
975,-44.050
976,-44.001
977,-43.951
978,-43.902
979,-40.914
980,-43.105
981,-43.004
982,-43.093
983,-43.663
984,-43.570
985,-43.367
986,-43.173
987,-39.450
988,-42.809
989,-42.074
990,-39.520
991,-42.314
992,-39.579
993,-41.967
994,-41.605
995,-38.267
996,-39.912
997,-40.669
998,-40.396
999,-40.139
1000,-39.442
1001,-39.667
