INDEX,A
207,-32.878
208,-32.956
209,-33.036
210,-29.709
211,-33.197
212,-33.272
213,-33.347
214,-30.350
215,-31.781
216,-33.582
217,-32.142
218,-32.320
219,-32.553
220,-33.912
221,-33.969
222,-33.131
223,-33.185
224,-33.467
225,-31.844
226,-34.265
227,-33.682
228,-33.976
229,-32.450
230,-34.186
231,-31.490
232,-34.618
233,-34.674
234,-33.161
235,-34.790
236,-33.775
237,-34.909
238,-30.622
239,-35.027
240,-35.085
241,-33.796
242,-35.203
243,-31.545
244,-33.308
245,-35.388
246,-34.592
247,-35.110
248,-34.686
249,-35.595
250,-35.633
251,-33.334
252,-35.078
253,-35.749
254,-35.789
255,-35.829
256,-32.900
257,-34.818
258,-33.755
259,-35.946
260,-32.930
261,-32.671
262,-35.535
263,-34.172
264,-36.070
265,-36.036
266,-36.124
267,-34.803
268,-34.232
269,-33.606
270,-33.770
271,-34.461
272,-36.315
273,-32.698
274,-36.380
275,-36.414
276,-36.449
277,-33.443
278,-34.745
279,-36.241
280,-36.592
281,-33.850
282,-36.665
283,-36.702
284,-36.729
285,-36.744
286,-36.759
287,-36.775
288,-35.260
289,-36.805
290,-36.821
291,-36.837
292,-35.861
293,-36.868
294,-36.886
295,-35.055
296,-35.359
297,-36.200
298,-36.956
299,-33.376
300,-36.991
301,-34.515
302,-33.172
303,-37.040
304,-35.701
305,-37.069
306,-33.716
307,-37.098
308,-35.114
309,-37.126
310,-34.600
311,-36.155
312,-36.654
313,-37.199
314,-37.220
315,-37.241
316,-35.235
317,-37.284
318,-37.305
319,-36.877
320,-34.977
321,-37.331
322,-35.375
323,-37.129
324,-36.863
325,-34.257
326,-34.902
327,-37.247
328,-34.980
329,-37.220
330,-37.237
331,-35.357
332,-33.983
333,-36.945
334,-37.307
335,-37.325
336,-36.506
337,-36.070
338,-37.174
339,-37.403
340,-37.429
341,-37.416
342,-35.577
343,-34.305
344,-36.202
345,-33.983
346,-36.072
347,-35.805
348,-36.004
349,-35.712
350,-35.208
351,-35.030
352,-37.568
353,-33.568
354,-37.788
355,-35.352
356,-36.796
357,-37.875
358,-35.110
359,-35.250
360,-34.896
361,-32.884
362,-38.081
363,-38.123
364,-35.188
365,-34.837
366,-38.270
367,-35.777
368,-34.747
369,-34.040
370,-36.014
371,-35.999
372,-33.808
373,-34.943
374,-37.465
375,-34.155
376,-36.031
377,-35.256
378,-39.285
379,-38.399
380,-36.173
381,-37.431
382,-38.458
383,-39.849
384,-39.961
385,-40.065
386,-37.674
387,-35.642
388,-36.259
389,-37.814
390,-36.396
391,-40.748
392,-39.607
393,-37.229
394,-38.030
395,-35.934
396,-36.885
397,-38.743
398,-37.042
399,-38.648
400,-36.259
401,-37.063
402,-35.896
403,-37.805
404,-34.285
405,-35.407
406,-34.871
407,-35.292
408,-34.008
409,-33.363
410,-32.677
411,-32.532
412,-31.564
413,-31.154
414,-30.094
415,-29.269
416,-28.840
417,-28.115
418,-27.404
419,-26.685
420,-26.201
421,-25.786
422,-25.408
423,-25.287
424,-25.076
425,-25.009
426,-25.076
427,-25.042
428,-25.387
429,-25.542
430,-25.920
431,-26.387
432,-26.642
433,-27.223
434,-27.581
435,-27.941
436,-28.475
437,-28.777
438,-29.236
439,-29.565
440,-29.750
441,-30.121
442,-30.260
443,-30.585
444,-30.301
445,-30.696
446,-30.673
447,-30.746
448,-30.957
449,-31.248
450,-31.024
451,-31.325
452,-31.179
453,-31.328
454,-31.299
455,-31.380
456,-31.420
457,-31.465
458,-31.448
459,-31.587
460,-31.828
461,-31.586
462,-31.724
463,-31.957
464,-32.025
465,-32.418
466,-32.458
467,-32.370
468,-32.438
469,-32.387
470,-32.274
471,-32.555
472,-32.744
473,-32.524
474,-32.650
475,-32.596
476,-32.533
477,-33.028
478,-32.581
479,-32.731
480,-32.747
481,-33.003
482,-32.739
483,-32.854
484,-33.045
485,-32.756
486,-32.865
487,-32.762
488,-33.264
489,-33.165
490,-33.027
491,-32.995
492,-33.011
493,-33.206
494,-33.050
495,-33.087
496,-33.113
497,-32.991
498,-32.982
499,-33.072
500,-32.862
501,-33.226
502,-33.044
503,-33.454
504,-33.493
505,-33.384
506,-33.662
507,-33.639
508,-33.277
509,-33.346
510,-33.594
511,-33.111
512,-33.546
513,-33.285
514,-33.040
515,-33.441
516,-33.239
517,-33.435
518,-33.529
519,-33.878
520,-33.678
521,-33.849
522,-33.862
523,-33.704
524,-33.578
525,-33.728
526,-33.408
527,-33.718
528,-33.883
529,-33.661
530,-33.696
531,-33.312
532,-33.677
533,-33.700
534,-33.705
535,-33.932
536,-33.476
537,-33.624
538,-33.656
539,-34.179
540,-33.908
541,-34.008
542,-34.287
543,-33.816
544,-34.222
545,-34.020
546,-34.207
547,-34.103
548,-34.434
549,-33.869
550,-33.986
551,-34.114
552,-34.138
553,-33.926
554,-34.173
555,-33.915
556,-34.207
557,-33.895
558,-34.160
559,-34.200
560,-33.951
561,-34.352
562,-34.151
563,-34.607
564,-34.552
565,-34.122
566,-34.185
567,-34.205
568,-34.550
569,-34.309
570,-33.976
571,-34.270
572,-34.154
573,-34.510
574,-34.607
575,-34.504
576,-34.427
577,-34.390
578,-34.183
579,-34.430
580,-34.461
581,-34.672
582,-34.427
583,-34.262
584,-34.793
585,-34.476
586,-34.684
587,-34.495
588,-34.809
589,-34.437
590,-34.673
591,-34.510
592,-34.729
593,-34.870
594,-34.178
595,-34.218
596,-34.106
597,-34.318
598,-35.124
599,-34.369
600,-34.799
601,-34.504
602,-34.506
603,-34.539
604,-34.454
605,-34.598
606,-34.526
607,-34.494
608,-34.830
609,-34.393
610,-34.327
611,-34.402
612,-34.350
613,-34.393
614,-34.255
615,-34.279
616,-34.390
617,-34.737
618,-34.010
619,-34.392
620,-34.399
621,-34.267
622,-34.579
623,-34.230
624,-34.684
625,-34.621
626,-34.446
627,-34.469
628,-34.352
629,-34.481
630,-34.678
631,-34.198
632,-34.331
633,-34.527
634,-34.384
635,-34.392
636,-34.311
637,-34.343
638,-34.015
639,-34.143
640,-34.334
641,-34.187
642,-34.490
643,-34.267
644,-34.296
645,-34.554
646,-34.671
647,-34.277
648,-34.168
649,-34.282
650,-34.596
651,-34.271
652,-34.332
653,-34.685
654,-34.443
655,-34.277
656,-34.014
657,-33.978
658,-34.231
659,-34.067
660,-34.228
661,-33.745
662,-33.867
663,-33.700
664,-33.760
665,-33.511
666,-33.898
667,-33.930
668,-33.447
669,-33.812
670,-33.876
671,-33.532
672,-33.519
673,-33.403
674,-33.502
675,-33.598
676,-33.143
677,-33.429
678,-33.471
679,-33.265
680,-33.460
681,-33.623
682,-32.923
683,-33.332
684,-33.369
685,-33.300
686,-33.028
687,-33.423
688,-32.963
689,-33.489
690,-33.305
691,-33.467
692,-33.222
693,-33.706
694,-33.060
695,-33.092
696,-33.443
697,-33.442
698,-33.566
699,-33.424
700,-33.726
701,-33.559
702,-33.611
703,-33.744
704,-33.888
705,-33.819
706,-33.874
707,-33.580
708,-34.149
709,-33.989
710,-34.333
711,-33.724
712,-33.945
713,-33.877
714,-34.175
715,-34.067
716,-33.971
717,-34.084
718,-34.058
719,-34.004
720,-34.440
721,-34.259
722,-34.074
723,-34.223
724,-34.175
725,-34.545
726,-34.456
727,-34.388
728,-34.651
729,-34.539
730,-35.136
731,-34.986
732,-34.583
733,-35.333
734,-35.114
735,-35.416
736,-35.513
737,-35.739
738,-35.841
739,-35.853
740,-36.317
741,-36.319
742,-36.825
743,-36.398
744,-36.145
745,-36.717
746,-36.723
747,-36.622
748,-37.279
749,-36.607
750,-36.687
751,-37.289
752,-37.015
753,-38.158
754,-37.503
755,-36.645
756,-37.749
757,-37.092
758,-37.728
759,-37.771
760,-38.003
761,-38.371
762,-38.023
763,-40.661
764,-37.899
765,-37.512
766,-38.997
767,-38.622
768,-38.253
769,-39.182
770,-37.833
771,-38.067
772,-38.625
773,-37.856
774,-37.850
775,-38.571
776,-37.925
777,-38.854
778,-38.117
779,-38.155
780,-38.518
781,-38.840
782,-38.501
783,-38.431
784,-37.186
785,-37.835
786,-38.497
787,-38.668
788,-37.838
789,-38.931
790,-38.375
791,-37.635
792,-38.880
793,-38.228
794,-37.530
795,-38.437
796,-38.299
797,-37.889
798,-38.235
799,-37.437
800,-37.996
801,-37.457
802,-37.212
803,-37.237
804,-36.371
805,-37.306
806,-36.406
807,-35.969
808,-36.485
809,-36.252
810,-36.442
811,-35.746
812,-35.768
813,-36.164
814,-35.891
815,-36.097
816,-35.208
817,-35.697
818,-35.433
819,-35.104
820,-35.494
821,-35.225
822,-35.357
823,-35.282
824,-34.478
825,-34.561
826,-34.682
827,-34.993
828,-34.546
829,-34.576
830,-34.229
831,-34.425
832,-34.610
833,-34.522
834,-34.409
835,-34.858
836,-34.765
837,-35.136
838,-34.260
839,-34.024
840,-34.596
841,-34.484
842,-34.162
843,-34.037
844,-34.260
845,-34.989
846,-34.207
847,-34.666
848,-34.267
849,-34.106
850,-34.028
851,-34.629
852,-33.973
853,-34.219
854,-34.588
855,-34.274
856,-34.634
857,-35.093
858,-34.670
859,-34.802
860,-34.785
861,-34.478
862,-34.826
863,-34.470
864,-35.030
865,-34.188
866,-34.269
867,-34.350
868,-34.488
869,-34.658
870,-34.665
871,-34.401
872,-34.571
873,-34.625
874,-34.183
875,-34.873
876,-34.193
877,-34.658
878,-34.155
879,-33.880
880,-34.246
881,-34.152
882,-34.542
883,-33.982
884,-34.194
885,-34.441
886,-33.955
887,-34.130
888,-34.588
889,-34.682
890,-35.285
891,-34.664
892,-35.525
893,-34.605
894,-34.679
895,-34.961
896,-34.895
897,-34.788
898,-34.900
899,-34.723
900,-35.389
901,-35.889
902,-35.445
903,-35.761
904,-35.315
905,-35.239
906,-35.667
907,-35.617
908,-35.836
909,-36.322
910,-35.767
911,-36.180
912,-36.283
913,-36.202
914,-35.682
915,-36.706
916,-35.852
917,-36.059
918,-36.496
919,-35.559
920,-36.204
921,-35.367
922,-35.968
923,-35.766
924,-36.001
925,-35.629
926,-35.296
927,-36.188
928,-36.413
929,-36.183
930,-35.606
931,-36.204
932,-36.496
933,-36.540
934,-35.554
935,-36.423
936,-36.024
937,-35.944
938,-36.073
939,-37.016
940,-36.515
941,-35.850
942,-35.622
943,-35.801
944,-35.858
945,-36.847
946,-36.733
947,-37.215
948,-37.573
949,-36.315
950,-35.962
951,-36.533
952,-36.307
953,-36.260
954,-36.430
955,-36.922
956,-37.152
957,-36.337
958,-36.586
959,-36.395
960,-36.991
961,-36.375
962,-36.096
963,-36.701
964,-36.836
965,-36.601
966,-37.371
967,-37.100
968,-37.214
969,-38.537
970,-37.910
971,-37.487
972,-38.323
973,-36.566
974,-36.606
975,-36.838
976,-36.817
977,-36.936
978,-37.098
979,-37.431
980,-36.784
981,-37.261
982,-36.544
983,-36.350
984,-37.099
985,-36.933
986,-36.905
987,-35.776
988,-37.880
989,-36.622
990,-37.539
991,-37.209
992,-36.951
993,-36.745
994,-34.288
995,-35.726
996,-36.235
997,-34.635
998,-34.566
999,-37.085
1000,-34.284
1001,-34.487







